timestamp,pead_long_only,all_events_long_control,pead_long_short,pead_large_sue_long,pead_abs_sue_long,pead_long_only_25bps,spy
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009316459155478407
2006-01-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.002719230102057657
2006-01-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.003974946004768443
2006-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0038338228799037477
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.018237335265625543
2006-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.003572953827053471
2006-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.001028283328442292
2006-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.000868928725982876
2006-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.00552668366347997
2006-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.009264588097118054
2006-01-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007776827439918144
2006-01-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.007318519707805948
2006-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.006980593071117536
2006-02-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.011605132140209307
2006-02-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.004964808130150211
2006-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0026133592991550714
2006-02-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.00884681513689689
2006-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.009085251008559725
2006-02-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016586253784600657
2006-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0018195910060065934
2006-02-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018162861081397752
2006-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.010600598631553604
2006-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0035222990517911335
2006-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.007488481708925132
2006-02-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.002710069995230935
2006-02-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024843685415215644
2006-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.00607100047507525
2006-02-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.00146991403469654
2006-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0025567260409902204
2006-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0003862699450816187
2006-02-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.009501112017600066
2006-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.008890322221759117
2006-03-02,0.0,0.0,0.0,0.0,0.0,0.0,-7.72950643751491e-05
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.004638577702102964
2006-03-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045816701955088135
2006-03-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015609814791328613
2006-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0021100596265708482
2006-03-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.006705864423517394
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.009498814959595592
2006-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0018666801227080754
2006-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.01047917515445329
2006-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.004455047066132423
2006-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0020645270710337726
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0008354041780722632
2006-03-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016074800308329973
2006-03-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.006288286641525698
2006-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.006096650757583033
2006-03-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.00207142476999278
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0007688277966080292
2006-03-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014587921805883086
2006-03-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.006153173610024654
2006-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0062684334834191
2006-03-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.001768991121851915
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.00023105419542401862
2006-04-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007699743256651681
2006-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0063978526131780455
2006-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0034467395960813274
2006-04-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010690824415795497
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.010162670891874392
2006-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0015442506053213734
2006-04-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.008478576662290793
2006-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0018656177133717922
2006-04-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013190255851979193
2006-04-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038838016752196225
2006-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.01585571451181167
2006-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.001912672596919851
2006-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0013745730604808326
2006-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0001528395151333406
2006-04-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018300810887598162
2006-04-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041248092741720255
2006-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.00022995901653266593
2006-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.004830575124358472
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.003358280430689531
2006-05-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.008138302573707401
2006-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.007515020068201261
2006-05-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.003729482895298397
2006-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0035906624513499796
