date,return,nav,cost,turnover,gross,cash_dollars,interest_dollars,cost_dollars
2025-07-29,-0.010377485040390488,1.0181281230307377,0.0,0.0,1.0,4.6009386571476576e-12,5.334077165109178e-16,0.0
2025-07-30,0.011148435272294144,1.0294786585092484,0.0,0.0,1.0,4.601471496863126e-12,5.328397154685977e-16,0.0
2025-07-31,0.0038206259255739727,1.033411911361774,0.0,0.0,1.0,4.6020046502319275e-12,5.331533688013269e-16,0.0
2025-08-01,-0.003969239522354617,1.0293100519603247,0.0,0.0,1.0,4.602538243395738e-12,5.335931638101608e-16,0.0
2025-08-04,0.023772554272140978,1.0537793810334117,0.0002684199463238194,0.5368398926476387,1.0000000000000004,-3.867859157601218e-11,1.5809294185862139e-15,27.90768848113802
2025-08-05,-0.002731751749445177,1.0509007173657445,0.0,0.0,1.0000000000000004,-3.8682989445583535e-11,-4.397869571353068e-15,0.0
2025-08-06,0.005574134453926183,1.0567585792620686,0.0,0.0,1.0000000000000004,-3.868738463818828e-11,-4.395192604743847e-15,0.0
2025-08-07,-0.002808292466386697,1.0537908921051375,0.0,0.0,1.0000000000000004,-3.869176232351956e-11,-4.377685331278695e-15,0.0
2025-08-08,-0.0005889064568262992,1.053170307844632,0.0,0.0,1.0000000000000004,-3.869614580094427e-11,-4.383477424709542e-15,0.0
2025-08-11,-0.0014697664580348713,1.0516223934515636,0.0,0.0,1.0000000000000004,-3.8709281831055954e-11,-1.3136030111681517e-14,0.0
2025-08-12,0.019910278522476066,1.0725604882056574,0.0,0.0,1.0000000000000004,-3.8713672592438543e-11,-4.3907613825868076e-15,0.0
2025-08-13,-0.011514299114523174,1.0602107059260384,0.0,0.0,1.0000000000000004,-3.871805007285572e-11,-4.377480417171784e-15,0.0
2025-08-14,-0.006312749508633364,1.053517861313156,0.0,0.0,1.0000000000000004,-3.872240684742023e-11,-4.356774564513467e-15,0.0
2025-08-15,0.0005174497546442947,1.0540630038720056,0.0,0.0,1.0000000000000004,-3.872676623240349e-11,-4.359384983256652e-15,0.0
2025-08-18,0.008883854296626525,1.063427146017869,0.0,0.0,1.0000000000000004,-3.873984585969749e-11,-1.3079627294000038e-14,0.0
2025-08-19,-0.03355626940005019,1.027742498218767,0.0,0.0,1.0000000000000004,-3.874421887516895e-11,-4.3730154714634516e-15,0.0
2025-08-20,-0.008080944346136487,1.0194373682885018,0.0,0.0,1.0000000000000004,-3.8748578594395504e-11,-4.3597192265532016e-15,0.0
2025-08-21,-0.0038988968003671465,1.0154626871951071,0.0,0.0,1.0000000000000004,-3.875294410820925e-11,-4.365513813746522e-15,0.0
2025-08-22,0.020640377067789872,1.0364222199570854,0.0,0.0,1.0000000000000004,-3.875732390683628e-11,-4.3797986270317595e-15,0.0
2025-08-25,-0.0011837596859882726,1.0351953451154376,0.0,0.0,1.0000000000000004,-3.877033745370957e-11,-1.301354687329086e-14,0.0
2025-08-26,0.016071963229346897,1.051832966637324,0.0,0.0,1.0000000000000004,-3.8774682066678325e-11,-4.3446129687551685e-15,0.0
2025-08-27,-0.005312610148774821,1.0462449881439506,0.0,0.0,1.0000000000000004,-3.8779021858419235e-11,-4.339791740907278e-15,0.0
2025-08-28,0.019116847899559808,1.0662458944479754,0.0,0.0,1.0000000000000004,-3.8783332408084565e-11,-4.31054966533138e-15,0.0
2025-08-29,-0.020098615701357625,1.0448158279723152,0.0,0.0,1.0000000000000004,-3.8787656178942916e-11,-4.323770858353102e-15,0.0
2025-09-02,-0.012011155295420961,1.0322663828074259,0.0,0.0,1.0000000000000004,-3.8804830005364635e-11,-1.71738264217199e-14,0.0
2025-09-03,0.0036927969932143423,1.0360783330020533,0.00013294571685171043,0.26589143370342083,1.0000000000000002,-2.5131166012813592e-11,-4.2836708308861806e-15,13.777480189975414
2025-09-04,0.013747496749915822,1.0503218165176573,0.0,0.0,1.0000000000000002,-2.5133930613175073e-11,-2.7646003614817825e-15,0.0
2025-09-05,-0.003944921818771596,1.046178379066945,0.0,0.0,1.0000000000000002,-2.5136681754920247e-11,-2.7511417451732974e-15,0.0
2025-09-08,0.01911930339587853,1.0661805809025344,0.0,0.0,1.0000000000000002,-2.514475439786228e-11,-8.072642942031776e-15,0.0
2025-09-09,0.010955959734619602,1.077861612416736,0.0,0.0,1.0000000000000002,-2.5147458534607067e-11,-2.704136744787561e-15,0.0
2025-09-10,0.04764614597790651,1.1292175641459257,0.0,0.0,1.0000000000000002,-2.5150173289732832e-11,-2.714755125763709e-15,0.0
2025-09-11,-0.007284695473027902,1.120991558068328,0.0,0.0,1.0000000000000002,-2.5152879386453095e-11,-2.7060967202629768e-15,0.0
2025-09-12,-0.0026677051313109823,1.118001083136713,0.0,0.0,1.0000000000000002,-2.515558439698173e-11,-2.7050105286333585e-15,0.0
2025-09-15,0.008451256524538042,1.1274495970850127,0.0,0.0,1.0000000000000002,-2.516370030128067e-11,-8.115904298941902e-15,0.0
