,excess_return
2020-10-22,0.003488186187156332
2020-10-23,0.0008220236204057312
2020-10-26,-0.007017589120946438
2020-10-27,-0.0028266279329678913
2020-10-28,-0.011120286106433879
2020-10-29,0.0009065413944562409
2020-10-30,-0.0004779349682162206
2020-11-02,0.003752437995672082
2020-11-03,0.005675914849042089
2020-11-04,0.005355508304921071
2020-11-05,0.00394408134835611
2020-11-06,0.001998548438320649
2020-11-09,0.0036892140327179058
2020-11-10,0.0024503319125733867
2020-11-11,0.001221341578348125
2020-11-12,-0.002807507714971314
2020-11-13,0.0049335523390281015
2020-11-16,0.0033305270319348964
2020-11-17,-0.0013698954882400765
2020-11-18,-0.0033670705751309357
2020-11-19,0.0014423657653293061
2020-11-20,-0.001811790738943662
2020-11-23,0.002833453052720216
2020-11-24,0.004457059028088313
2020-11-25,-0.0005287765210679517
2020-11-27,0.001262542476236946
2020-11-30,-5.088065957759664e-05
2020-12-01,0.0023290018708573275
2020-12-02,7.061172053709392e-05
2020-12-03,0.0005780275442722146
2020-12-04,0.0028717382743658794
2020-12-07,-0.0012784527046775605
2020-12-08,0.0006886216562542835
2020-12-09,-0.0007529730619714339
2020-12-10,-0.00040915092788417287
2020-12-11,-0.0003037742359893843
2020-12-14,-0.0018318703395530842
2020-12-15,0.002874020618310942
2020-12-16,-0.00021725989264097413
2020-12-17,0.0018380129290324703
2020-12-18,0.0002502128190311421
2020-12-21,-0.0018999817051670357
2020-12-22,-0.0012523890439540893
2020-12-23,0.000506657124330428
2020-12-24,0.0008012225157181332
2020-12-28,0.0011627289648747786
2020-12-29,-0.00028576933206286154
2020-12-30,0.00022407148549868065
2020-12-31,0.0025170411669871457
2021-01-04,-0.0029809341944128384
2021-01-05,0.0018900427311167628
2021-01-06,0.004096408237853481
2021-01-07,0.002682410520402227
2021-01-08,0.0012436908588070463
2021-01-11,-0.0007859417851658744
2021-01-12,0.0009522276701879229
2021-01-13,-9.678826311362287e-05
2021-01-14,-0.00025260592587207143
2021-01-15,-0.0016381138315934908
2021-01-19,0.0007379673918254385
2021-01-20,0.0026706610241900184
2021-01-21,-0.0010342140543147956
2021-01-22,-0.0012666289517463225
2021-01-25,0.0013849932552610206
2021-01-26,-0.0012934232767922152
2021-01-27,-0.009220137660279935
2021-01-28,0.003834279516454747
2021-01-29,-0.0057222282766689015
2021-02-01,0.0021550586780091597
2021-02-02,0.004344078005038317
2021-02-03,7.244177523118894e-05
2021-02-04,0.004029150579579357
2021-02-05,0.0018323998145721113
2021-02-08,0.0026789657434583914
2021-02-09,-5.525777653480281e-05
2021-02-10,-0.0007759686743232065
2021-02-11,-0.0005297353159387831
2021-02-12,0.0009756876762977223
2021-02-16,4.190743304410111e-05
2021-02-17,0.0019052795451197893
2021-02-18,-0.0012789105742412763
2021-02-19,-0.002263121867454683
2021-02-22,0.00013853653935851779
2021-02-23,-0.00044711008782054984
2021-02-24,0.0020125529329074
2021-02-25,-0.006464559949996045
2021-02-26,-0.004196820414986747
2021-03-01,0.0060711530876164255
2021-03-02,-0.000980409400982968
2021-03-03,-0.0036289983944169006
