Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
12/01/2023,ProShares Ultra S&P500,SSO,30.33755,29.98705,1.16884,0.3505,135200,4101636760
11/30/2023,ProShares Ultra S&P500,SSO,29.98705,29.7619,0.75650,0.22515,130800,3922306140
11/29/2023,ProShares Ultra S&P500,SSO,29.7619,29.81275,-0.17056,-0.05085,121600,3619047040
11/28/2023,ProShares Ultra S&P500,SSO,29.81275,29.76095,0.17405,0.0518,118100,3520885775
11/27/2023,ProShares Ultra S&P500,SSO,29.76095,29.8812,-0.40243,-0.12025,118100,3514768195
11/24/2023,ProShares Ultra S&P500,SSO,29.8812,29.8507,0.10218,0.0305,117300,3505064760
11/22/2023,ProShares Ultra S&P500,SSO,29.8507,29.62645,0.75692,0.22425,118700,3543278090
11/21/2023,ProShares Ultra S&P500,SSO,29.62645,29.7589,-0.44508,-0.13245,117100,3469257295
11/20/2023,ProShares Ultra S&P500,SSO,29.7589,29.3238,1.48378,0.4351,117300,3490718970
11/17/2023,ProShares Ultra S&P500,SSO,29.3238,29.25335,0.24083,0.07045,117400,3442614120
11/16/2023,ProShares Ultra S&P500,SSO,29.25335,29.1893,0.21943,0.06405,119100,3484073985
11/15/2023,ProShares Ultra S&P500,SSO,29.1893,29.08785,0.34877,0.10145,117300,3423904890
11/14/2023,ProShares Ultra S&P500,SSO,29.08785,28.011,3.84438,1.07685,116600,3391643310
11/13/2023,ProShares Ultra S&P500,SSO,28.011,28.06345,-0.18690,-0.05245,116800,3271684800
11/10/2023,ProShares Ultra S&P500,SSO,28.06345,27.2107,3.13388,0.85275,117300,3291842685
11/09/2023,ProShares Ultra S&P500,SSO,27.2107,27.6633,-1.63610,-0.4526,117200,3189094040
11/08/2023,ProShares Ultra S&P500,SSO,27.6633,27.61335,0.18089,0.04995,115100,3184045830
11/07/2023,ProShares Ultra S&P500,SSO,27.61335,27.462,0.55113,0.15135,115100,3178296585
11/06/2023,ProShares Ultra S&P500,SSO,27.462,27.36535,0.35318,0.09665,115100,3160876200
11/03/2023,ProShares Ultra S&P500,SSO,27.36535,26.86475,1.86341,0.5006,115100,3149751785
11/02/2023,ProShares Ultra S&P500,SSO,26.86475,25.89745,3.73512,0.9673,116400,3127056900
11/01/2023,ProShares Ultra S&P500,SSO,25.89745,25.36745,2.08929,0.53,112100,2903104145
10/31/2023,ProShares Ultra S&P500,SSO,25.36745,25.0468,1.28020,0.32065,112000,2841154400
10/30/2023,ProShares Ultra S&P500,SSO,25.0468,24.4626,2.38814,0.5842,112900,2827783720
10/27/2023,ProShares Ultra S&P500,SSO,24.4626,24.6999,-0.96073,-0.2373,113400,2774058840
10/26/2023,ProShares Ultra S&P500,SSO,24.6999,25.3152,-2.43056,-0.6153,116400,2875068360
10/25/2023,ProShares Ultra S&P500,SSO,25.3152,26.06755,-2.88616,-0.75235,111300,2817581760
10/24/2023,ProShares Ultra S&P500,SSO,26.06755,25.6969,1.44239,0.37065,111300,2901318315
10/23/2023,ProShares Ultra S&P500,SSO,25.6969,25.78985,-0.36041,-0.09295,111800,2872913420
10/20/2023,ProShares Ultra S&P500,SSO,25.78985,26.45645,-2.51961,-0.6666,121100,3123150835
10/19/2023,ProShares Ultra S&P500,SSO,26.45645,26.92785,-1.75060,-0.4714,121700,3219749965
10/18/2023,ProShares Ultra S&P500,SSO,26.92785,27.67395,-2.69604,-0.7461,122300,3293276055
10/17/2023,ProShares Ultra S&P500,SSO,27.67395,27.6837,-0.03522,-0.00975,122400,3387291480
10/16/2023,ProShares Ultra S&P500,SSO,27.6837,27.1152,2.09661,0.5685,122400,3388484880
10/13/2023,ProShares Ultra S&P500,SSO,27.1152,27.39395,-1.01756,-0.27875,122400,3318900480
10/12/2023,ProShares Ultra S&P500,SSO,27.39395,27.75125,-1.28751,-0.3573,123000,3369455850
10/11/2023,ProShares Ultra S&P500,SSO,27.75125,27.51975,0.84121,0.2315,123300,3421729125
10/10/2023,ProShares Ultra S&P500,SSO,27.51975,27.2407,1.02439,0.27905,123600,3401441100
10/09/2023,ProShares Ultra S&P500,SSO,27.2407,26.9025,1.25713,0.3382,129600,3530394720
10/06/2023,ProShares Ultra S&P500,SSO,26.9025,26.2781,2.37612,0.6244,122000,3282105000
10/05/2023,ProShares Ultra S&P500,SSO,26.2781,26.3526,-0.28270,-0.0745,122200,3211183820
10/04/2023,ProShares Ultra S&P500,SSO,26.3526,25.94185,1.58335,0.41075,122800,3236099280
10/03/2023,ProShares Ultra S&P500,SSO,25.94185,26.67475,-2.74754,-0.7329,141800,3678554330
10/02/2023,ProShares Ultra S&P500,SSO,26.67475,26.6797,-0.01855,-0.00495,141800,3782479550
09/29/2023,ProShares Ultra S&P500,SSO,26.6797,26.8266,-0.54759,-0.1469,141800,3783181460
09/28/2023,ProShares Ultra S&P500,SSO,26.8266,26.5236,1.14238,0.303,141900,3806694540
09/27/2023,ProShares Ultra S&P500,SSO,26.5236,26.51535,0.03111,0.00825,140500,3726565800
09/26/2023,ProShares Ultra S&P500,SSO,26.51535,27.32225,-2.95327,-0.8069,140100,3714800535
09/25/2023,ProShares Ultra S&P500,SSO,27.32225,27.10895,0.78683,0.2133,140000,3825115000
09/22/2023,ProShares Ultra S&P500,SSO,27.10895,27.2378,-0.47306,-0.12885,141000,3822361950
09/21/2023,ProShares Ultra S&P500,SSO,27.2378,28.17745,-3.33476,-0.93965,141300,3848701140
09/20/2023,ProShares Ultra S&P500,SSO,28.17745,28.7179,-1.88193,-0.54045,141700,3992744665
09/19/2023,ProShares Ultra S&P500,SSO,28.7179,28.8475,-0.44926,-0.1296,141700,4069326430
09/18/2023,ProShares Ultra S&P500,SSO,28.8475,28.81255,0.12130,0.03495,141800,4090575500
09/15/2023,ProShares Ultra S&P500,SSO,28.81255,29.5331,-2.43980,-0.72055,141300,4071213315
09/14/2023,ProShares Ultra S&P500,SSO,29.5331,29.0439,1.68435,0.4892,141700,4184840270
09/13/2023,ProShares Ultra S&P500,SSO,29.0439,28.97795,0.22759,0.06595,141700,4115520630
09/12/2023,ProShares Ultra S&P500,SSO,28.97795,29.314,-1.14638,-0.33605,142100,4117766695
09/11/2023,ProShares Ultra S&P500,SSO,29.314,28.9327,1.31789,0.3813,142100,4165519400
09/08/2023,ProShares Ultra S&P500,SSO,28.9327,28.8511,0.28283,0.0816,141900,4105550130
09/07/2023,ProShares Ultra S&P500,SSO,28.8511,29.0461,-0.67135,-0.195,142000,4096856200
09/06/2023,ProShares Ultra S&P500,SSO,29.0461,29.4583,-1.39927,-0.4122,141800,4118736980
09/05/2023,ProShares Ultra S&P500,SSO,29.4583,29.7135,-0.85887,-0.2552,140300,4132999490
09/01/2023,ProShares Ultra S&P500,SSO,29.7135,29.6086,0.35429,0.1049,140400,4171775400
08/31/2023,ProShares Ultra S&P500,SSO,29.6086,29.71255,-0.34985,-0.10395,140400,4157047440
08/30/2023,ProShares Ultra S&P500,SSO,29.71255,29.4815,0.78371,0.23105,143900,4275635945
08/29/2023,ProShares Ultra S&P500,SSO,29.4815,28.65405,2.88772,0.82745,143700,4236491550
08/28/2023,ProShares Ultra S&P500,SSO,28.65405,28.30445,1.23514,0.3496,143900,4123317795
08/25/2023,ProShares Ultra S&P500,SSO,28.30445,27.9266,1.35301,0.37785,144100,4078671245
08/24/2023,ProShares Ultra S&P500,SSO,27.9266,28.7166,-2.75102,-0.79,147700,4124758820
08/23/2023,ProShares Ultra S&P500,SSO,28.7166,28.0996,2.19576,0.617,147900,4247185140
08/22/2023,ProShares Ultra S&P500,SSO,28.0996,28.26105,-0.57128,-0.16145,147100,4133451160
08/21/2023,ProShares Ultra S&P500,SSO,28.26105,27.885,1.34857,0.37605,147500,4168504875
08/18/2023,ProShares Ultra S&P500,SSO,27.885,27.89155,-0.02348,-0.00655,147700,4118614500
08/17/2023,ProShares Ultra S&P500,SSO,27.89155,28.3343,-1.56259,-0.44275,149900,4180943345
08/16/2023,ProShares Ultra S&P500,SSO,28.3343,28.76525,-1.49816,-0.43095,148400,4204810120
08/15/2023,ProShares Ultra S&P500,SSO,28.76525,29.4437,-2.30423,-0.67845,148600,4274516150
08/14/2023,ProShares Ultra S&P500,SSO,29.4437,29.11415,1.13192,0.32955,149000,4387111300
08/11/2023,ProShares Ultra S&P500,SSO,29.11415,29.17105,-0.19506,-0.0569,149200,4343831180
08/10/2023,ProShares Ultra S&P500,SSO,29.17105,29.16515,0.02023,0.0059,150800,4398994340
08/09/2023,ProShares Ultra S&P500,SSO,29.16515,29.5808,-1.40513,-0.41565,150700,4395188105
08/08/2023,ProShares Ultra S&P500,SSO,29.5808,29.83845,-0.86348,-0.25765,150600,4454868480
08/07/2023,ProShares Ultra S&P500,SSO,29.83845,29.31695,1.77883,0.5215,151400,4517541330
08/04/2023,ProShares Ultra S&P500,SSO,29.31695,29.626,-1.04317,-0.30905,151800,4450313010
08/03/2023,ProShares Ultra S&P500,SSO,29.626,29.7952,-0.56788,-0.1692,152000,4503152000
08/02/2023,ProShares Ultra S&P500,SSO,29.7952,30.6492,-2.78637,-0.854,151400,4510993280
08/01/2023,ProShares Ultra S&P500,SSO,30.6492,30.8197,-0.55322,-0.1705,151800,4652548560
07/31/2023,ProShares Ultra S&P500,SSO,30.8197,30.7308,0.28929,0.0889,152100,4687676370
07/28/2023,ProShares Ultra S&P500,SSO,30.7308,30.13745,1.96881,0.59335,151800,4664935440
07/27/2023,ProShares Ultra S&P500,SSO,30.13745,30.5439,-1.33071,-0.40645,152000,4580892400
07/26/2023,ProShares Ultra S&P500,SSO,30.5439,30.5558,-0.03895,-0.0119,152000,4642672800
07/25/2023,ProShares Ultra S&P500,SSO,30.5558,30.3899,0.54591,0.1659,151800,4638370440
07/24/2023,ProShares Ultra S&P500,SSO,30.3899,30.14925,0.79820,0.24065,151800,4613186820
07/21/2023,ProShares Ultra S&P500,SSO,30.14925,30.1375,0.03899,0.01175,152500,4597760625
07/20/2023,ProShares Ultra S&P500,SSO,30.1375,30.56015,-1.38301,-0.42265,153400,4623092500
07/19/2023,ProShares Ultra S&P500,SSO,30.56015,30.42285,0.45131,0.1373,148900,4550406335
07/18/2023,ProShares Ultra S&P500,SSO,30.42285,29.9983,1.41525,0.42455,149800,4557342930
07/17/2023,ProShares Ultra S&P500,SSO,29.9983,29.77775,0.74065,0.22055,149900,4496745170
07/14/2023,ProShares Ultra S&P500,SSO,29.77775,29.8402,-0.20928,-0.06245,150000,4466662500
07/13/2023,ProShares Ultra S&P500,SSO,29.8402,29.35705,1.64577,0.48315,150400,4487966080
07/12/2023,ProShares Ultra S&P500,SSO,29.35705,28.9278,1.48387,0.42925,148600,4362457630
07/11/2023,ProShares Ultra S&P500,SSO,28.9278,28.5496,1.32471,0.3782,147800,4275528840
07/10/2023,ProShares Ultra S&P500,SSO,28.5496,28.41815,0.46256,0.13145,147800,4219630880
07/07/2023,ProShares Ultra S&P500,SSO,28.41815,28.5764,-0.55378,-0.15825,149300,4242829795
07/06/2023,ProShares Ultra S&P500,SSO,28.5764,29.0473,-1.62115,-0.4709,148800,4252168320
07/05/2023,ProShares Ultra S&P500,SSO,29.0473,29.1582,-0.38034,-0.1109,148100,4301905130
07/03/2023,ProShares Ultra S&P500,SSO,29.1582,29.0942,0.21998,0.064,147300,4295002860
06/30/2023,ProShares Ultra S&P500,SSO,29.0942,28.40785,2.41606,0.68635,143600,4177927120
06/29/2023,ProShares Ultra S&P500,SSO,28.40785,28.1687,0.84899,0.23915,141500,4019710775
06/28/2023,ProShares Ultra S&P500,SSO,28.1687,28.1885,-0.07024,-0.0198,140300,3952068610
06/27/2023,ProShares Ultra S&P500,SSO,28.1885,27.56525,2.26100,0.62325,140300,3954846550
06/26/2023,ProShares Ultra S&P500,SSO,27.56525,27.81755,-0.90698,-0.2523,140600,3875674150
06/23/2023,ProShares Ultra S&P500,SSO,27.81755,28.254,-1.54474,-0.43645,142700,3969564385
06/22/2023,ProShares Ultra S&P500,SSO,28.254,28.0571,0.70178,0.1969,143000,4040322000
06/21/2023,ProShares Ultra S&P500,SSO,28.0571,28.3555,-1.05235,-0.2984,142600,4000942460
06/20/2023,ProShares Ultra S&P500,SSO,28.3555,28.63595,-0.97936,-0.28045,142500,4040658750
06/16/2023,ProShares Ultra S&P500,SSO,28.63595,28.84975,-0.74108,-0.2138,142500,4080622875
06/15/2023,ProShares Ultra S&P500,SSO,28.84975,28.17355,2.40012,0.6762,144900,4180328775
06/14/2023,ProShares Ultra S&P500,SSO,28.17355,28.11875,0.19489,0.0548,143200,4034452360
06/13/2023,ProShares Ultra S&P500,SSO,28.11875,27.7391,1.36865,0.37965,143200,4026605000
06/12/2023,ProShares Ultra S&P500,SSO,27.7391,27.23835,1.83840,0.50075,142200,3944500020
06/09/2023,ProShares Ultra S&P500,SSO,27.23835,27.17545,0.23146,0.0629,141900,3865121865
06/08/2023,ProShares Ultra S&P500,SSO,27.17545,26.85295,1.20099,0.3225,138200,3755647190
06/07/2023,ProShares Ultra S&P500,SSO,26.85295,27.0608,-0.76809,-0.20785,136800,3673483560
06/06/2023,ProShares Ultra S&P500,SSO,27.0608,26.9378,0.45661,0.123,137000,3707329600
06/05/2023,ProShares Ultra S&P500,SSO,26.9378,27.0505,-0.41663,-0.1127,137000,3690478600
06/02/2023,ProShares Ultra S&P500,SSO,27.0505,26.2887,2.89782,0.7618,136800,3700508400
06/01/2023,ProShares Ultra S&P500,SSO,26.2887,25.7881,1.94121,0.5006,136900,3598923030
05/31/2023,ProShares Ultra S&P500,SSO,25.7881,26.0987,-1.19010,-0.3106,136200,3512339220
05/30/2023,ProShares Ultra S&P500,SSO,26.0987,26.0985,0.00077,0.0002,135900,3546813330
05/26/2023,ProShares Ultra S&P500,SSO,26.0985,25.4358,2.60538,0.6627,135700,3541566450
05/25/2023,ProShares Ultra S&P500,SSO,25.4358,25.0149,1.68260,0.4209,137700,3502509660
05/24/2023,ProShares Ultra S&P500,SSO,25.0149,25.39125,-1.48220,-0.37635,136200,3407029380
05/23/2023,ProShares Ultra S&P500,SSO,25.39125,25.97725,-2.25582,-0.586,138900,3526844625
05/22/2023,ProShares Ultra S&P500,SSO,25.97725,25.96855,0.03350,0.0087,137400,3569274150
05/19/2023,ProShares Ultra S&P500,SSO,25.96855,26.04775,-0.30406,-0.0792,137600,3573272480
05/18/2023,ProShares Ultra S&P500,SSO,26.04775,25.56905,1.87219,0.4787,138300,3602403825
05/17/2023,ProShares Ultra S&P500,SSO,25.56905,24.9702,2.39826,0.59885,138100,3531085805
05/16/2023,ProShares Ultra S&P500,SSO,24.9702,25.296,-1.28795,-0.3258,136000,3395947200
05/15/2023,ProShares Ultra S&P500,SSO,25.296,25.1447,0.60172,0.1513,136100,3442785600
05/12/2023,ProShares Ultra S&P500,SSO,25.1447,25.2166,-0.28513,-0.0719,136300,3427222610
05/11/2023,ProShares Ultra S&P500,SSO,25.2166,25.30685,-0.35662,-0.09025,137200,3459717520
05/10/2023,ProShares Ultra S&P500,SSO,25.30685,25.08355,0.89022,0.2233,137300,3474630505
05/09/2023,ProShares Ultra S&P500,SSO,25.08355,25.31585,-0.91761,-0.2323,137600,3451496480
05/08/2023,ProShares Ultra S&P500,SSO,25.31585,25.2978,0.07135,0.01805,137700,3485992545
05/05/2023,ProShares Ultra S&P500,SSO,25.2978,24.39765,3.68949,0.90015,137400,3475917720
05/04/2023,ProShares Ultra S&P500,SSO,24.39765,24.76275,-1.47439,-0.3651,136800,3337598520
05/03/2023,ProShares Ultra S&P500,SSO,24.76275,25.11755,-1.41256,-0.3548,136800,3387544200
05/02/2023,ProShares Ultra S&P500,SSO,25.11755,25.7162,-2.32791,-0.59865,136800,3436080840
05/01/2023,ProShares Ultra S&P500,SSO,25.7162,25.7458,-0.11497,-0.0296,140400,3610554480
04/28/2023,ProShares Ultra S&P500,SSO,25.7458,25.3248,1.66240,0.421,146300,3766610540
04/27/2023,ProShares Ultra S&P500,SSO,25.3248,24.3818,3.86764,0.943,152500,3862032000
04/26/2023,ProShares Ultra S&P500,SSO,24.3818,24.577,-0.79424,-0.1952,156300,3810875340
04/25/2023,ProShares Ultra S&P500,SSO,24.577,25.38215,-3.17211,-0.80515,156200,3838927400
04/24/2023,ProShares Ultra S&P500,SSO,25.38215,25.3438,0.15132,0.03835,144700,3672797105
04/21/2023,ProShares Ultra S&P500,SSO,25.3438,25.3009,0.16956,0.0429,140900,3570941420
04/20/2023,ProShares Ultra S&P500,SSO,25.3009,25.6117,-1.21351,-0.3108,142000,3592727800
04/19/2023,ProShares Ultra S&P500,SSO,25.6117,25.6213,-0.03747,-0.0096,141200,3616372040
04/18/2023,ProShares Ultra S&P500,SSO,25.6213,25.5828,0.15049,0.0385,140700,3604916910
04/17/2023,ProShares Ultra S&P500,SSO,25.5828,25.41875,0.64539,0.16405,139800,3576475440
04/14/2023,ProShares Ultra S&P500,SSO,25.41875,25.53,-0.43576,-0.11125,140400,3568792500
04/13/2023,ProShares Ultra S&P500,SSO,25.53,24.87615,2.62842,0.65385,140200,3579306000
04/12/2023,ProShares Ultra S&P500,SSO,24.87615,25.0868,-0.83968,-0.21065,138700,3450322005
04/11/2023,ProShares Ultra S&P500,SSO,25.0868,25.09135,-0.01813,-0.00455,139600,3502117280
04/10/2023,ProShares Ultra S&P500,SSO,25.09135,25.0451,0.18467,0.04625,139100,3490206785
04/06/2023,ProShares Ultra S&P500,SSO,25.0451,24.86095,0.74072,0.18415,138700,3473755370
04/05/2023,ProShares Ultra S&P500,SSO,24.86095,24.99855,-0.55043,-0.1376,139100,3458158145
04/04/2023,ProShares Ultra S&P500,SSO,24.99855,25.2906,-1.15478,-0.29205,136400,3409802220
04/03/2023,ProShares Ultra S&P500,SSO,25.2906,25.1086,0.72485,0.182,136700,3457225020
03/31/2023,ProShares Ultra S&P500,SSO,25.1086,24.4073,2.87332,0.7013,136500,3427323900
03/30/2023,ProShares Ultra S&P500,SSO,24.4073,24.13905,1.11127,0.26825,135200,3299866960
03/29/2023,ProShares Ultra S&P500,SSO,24.13905,23.4744,2.83138,0.66465,134800,3253943940
03/28/2023,ProShares Ultra S&P500,SSO,23.4744,23.5537,-0.33668,-0.0793,134500,3157306800
03/27/2023,ProShares Ultra S&P500,SSO,23.5537,23.47975,0.31495,0.07395,133700,3149129690
03/24/2023,ProShares Ultra S&P500,SSO,23.47975,23.2175,1.12954,0.26225,133100,3125154725
03/23/2023,ProShares Ultra S&P500,SSO,23.2175,23.0907,0.54914,0.1268,134800,3129719000
03/22/2023,ProShares Ultra S&P500,SSO,23.0907,23.8801,-3.30568,-0.7894,136400,3149571480
03/21/2023,ProShares Ultra S&P500,SSO,23.8801,23.27555,2.59736,0.60455,117000,2793971700
03/20/2023,ProShares Ultra S&P500,SSO,23.27555,22.8684,1.78040,0.40715,116700,2716256685
03/17/2023,ProShares Ultra S&P500,SSO,22.8684,23.39005,-2.23022,-0.52165,115900,2650447560
03/16/2023,ProShares Ultra S&P500,SSO,23.39005,22.6031,3.48160,0.78695,116500,2724940825
03/15/2023,ProShares Ultra S&P500,SSO,22.6031,22.9217,-1.38995,-0.3186,116000,2621959600
03/14/2023,ProShares Ultra S&P500,SSO,22.9217,22.1783,3.35193,0.7434,118400,2713929280
03/13/2023,ProShares Ultra S&P500,SSO,22.1783,22.2517,-0.32986,-0.0734,118300,2623692890
03/10/2023,ProShares Ultra S&P500,SSO,22.2517,22.91855,-2.90965,-0.66685,119700,2663528490
03/09/2023,ProShares Ultra S&P500,SSO,22.91855,23.80315,-3.71631,-0.8846,136100,3119214655
03/08/2023,ProShares Ultra S&P500,SSO,23.80315,23.73565,0.28438,0.0675,135400,3222946510
03/07/2023,ProShares Ultra S&P500,SSO,23.73565,24.48975,-3.07925,-0.7541,135800,3223301270
03/06/2023,ProShares Ultra S&P500,SSO,24.48975,24.45875,0.12674,0.031,136800,3350197800
03/03/2023,ProShares Ultra S&P500,SSO,24.45875,23.69255,3.23393,0.7662,136700,3343511125
03/02/2023,ProShares Ultra S&P500,SSO,23.69255,23.3448,1.48963,0.34775,136600,3236402330
03/01/2023,ProShares Ultra S&P500,SSO,23.3448,23.56635,-0.94011,-0.22155,135700,3167889360
02/28/2023,ProShares Ultra S&P500,SSO,23.56635,23.7128,-0.61760,-0.14645,135900,3202666965
02/27/2023,ProShares Ultra S&P500,SSO,23.7128,23.5657,0.62421,0.1471,135700,3217826960
02/24/2023,ProShares Ultra S&P500,SSO,23.5657,24.0747,-2.11425,-0.509,135800,3200222060
02/23/2023,ProShares Ultra S&P500,SSO,24.0747,23.83085,1.02325,0.24385,136600,3288604020
02/22/2023,ProShares Ultra S&P500,SSO,23.83085,23.9086,-0.32520,-0.07775,135200,3221930920
02/21/2023,ProShares Ultra S&P500,SSO,23.9086,24.91175,-4.02681,-1.00315,135900,3249178740
02/17/2023,ProShares Ultra S&P500,SSO,24.91175,25.04365,-0.52668,-0.1319,135800,3383015650
02/16/2023,ProShares Ultra S&P500,SSO,25.04365,25.7687,-2.81368,-0.72505,137700,3448510605
02/15/2023,ProShares Ultra S&P500,SSO,25.7687,25.61695,0.59238,0.15175,137200,3535465640
02/14/2023,ProShares Ultra S&P500,SSO,25.61695,25.63115,-0.05540,-0.0142,137000,3509522150
02/13/2023,ProShares Ultra S&P500,SSO,25.63115,25.054,2.30362,0.57715,136900,3508904435
02/10/2023,ProShares Ultra S&P500,SSO,25.054,24.9378,0.46596,0.1162,136000,3407344000
02/09/2023,ProShares Ultra S&P500,SSO,24.9378,25.39365,-1.79513,-0.45585,136500,3404009700
02/08/2023,ProShares Ultra S&P500,SSO,25.39365,25.9716,-2.22532,-0.57795,136300,3461154495
02/07/2023,ProShares Ultra S&P500,SSO,25.9716,25.3226,2.56293,0.649,135800,3526943280
02/06/2023,ProShares Ultra S&P500,SSO,25.3226,25.63825,-1.23117,-0.31565,135600,3433744560
02/03/2023,ProShares Ultra S&P500,SSO,25.63825,26.1829,-2.08017,-0.54465,134300,3443216975
02/02/2023,ProShares Ultra S&P500,SSO,26.1829,25.4464,2.89432,0.7365,135800,3555637820
02/01/2023,ProShares Ultra S&P500,SSO,25.4464,24.92885,2.07611,0.51755,132200,3364014080
01/31/2023,ProShares Ultra S&P500,SSO,24.92885,24.22265,2.91545,0.7062,132000,3290608200
01/30/2023,ProShares Ultra S&P500,SSO,24.22265,24.86545,-2.58511,-0.6428,128700,3117455055
01/27/2023,ProShares Ultra S&P500,SSO,24.86545,24.74525,0.48575,0.1202,128800,3202669960
01/26/2023,ProShares Ultra S&P500,SSO,24.74525,24.22235,2.15875,0.5229,128200,3172341050
01/25/2023,ProShares Ultra S&P500,SSO,24.22235,24.2329,-0.04354,-0.01055,127700,3093194095
01/24/2023,ProShares Ultra S&P500,SSO,24.2329,24.27275,-0.16418,-0.03985,123600,2995186440
01/23/2023,ProShares Ultra S&P500,SSO,24.27275,23.7127,2.36181,0.56005,120600,2927293650
01/20/2023,ProShares Ultra S&P500,SSO,23.7127,22.85075,3.77209,0.86195,119700,2838410190
01/19/2023,ProShares Ultra S&P500,SSO,22.85075,23.21145,-1.55397,-0.3607,120200,2746660150
01/18/2023,ProShares Ultra S&P500,SSO,23.21145,23.96315,-3.13690,-0.7517,116900,2713418505
01/17/2023,ProShares Ultra S&P500,SSO,23.96315,24.0648,-0.42240,-0.10165,116700,2796499605
01/13/2023,ProShares Ultra S&P500,SSO,24.0648,23.87445,0.79730,0.19035,116400,2801142720
01/12/2023,ProShares Ultra S&P500,SSO,23.87445,23.723,0.63841,0.15145,116400,2778985980
01/11/2023,ProShares Ultra S&P500,SSO,23.723,23.1331,2.55003,0.5899,115300,2735261900
01/10/2023,ProShares Ultra S&P500,SSO,23.1331,22.8188,1.37737,0.3143,115100,2662619810
01/09/2023,ProShares Ultra S&P500,SSO,22.8188,22.8501,-0.13698,-0.0313,115400,2633289520
01/06/2023,ProShares Ultra S&P500,SSO,22.8501,21.85265,4.56443,0.99745,115200,2632331520
01/05/2023,ProShares Ultra S&P500,SSO,21.85265,22.38045,-2.35831,-0.5278,115200,2517425280
01/04/2023,ProShares Ultra S&P500,SSO,22.38045,22.0497,1.50002,0.33075,115400,2582703930
01/03/2023,ProShares Ultra S&P500,SSO,22.0497,22.23265,-0.82289,-0.18295,115700,2551150290
12/30/2022,ProShares Ultra S&P500,SSO,22.23265,22.3458,-0.50636,-0.11315,116400,2587880460
12/29/2022,ProShares Ultra S&P500,SSO,22.3458,21.6017,3.44464,0.7441,118200,2641273560
12/28/2022,ProShares Ultra S&P500,SSO,21.6017,22.13905,-2.42716,-0.53735,119000,2570602300
12/27/2022,ProShares Ultra S&P500,SSO,22.13905,22.3206,-0.81337,-0.18155,117800,2607980090
12/23/2022,ProShares Ultra S&P500,SSO,22.3206,22.0623,1.17078,0.2583,117800,2629366680
12/22/2022,ProShares Ultra S&P500,SSO,22.0623,22.82675,-3.34892,-0.76445,119700,2640857310
12/21/2022,ProShares Ultra S&P500,SSO,22.82675,22.16545,2.98347,0.6613,118400,2702687200
12/20/2022,ProShares Ultra S&P500,SSO,22.16545,22.1201,0.20502,0.04535,118000,2615523100
12/19/2022,ProShares Ultra S&P500,SSO,22.1201,22.526,-1.80192,-0.4059,117600,2601323760
12/16/2022,ProShares Ultra S&P500,SSO,22.526,23.0416,-2.23769,-0.5156,116800,2631036800
12/15/2022,ProShares Ultra S&P500,SSO,23.0416,24.257,-5.01051,-1.2154,126500,2914762400
12/14/2022,ProShares Ultra S&P500,SSO,24.257,24.55145,-1.19932,-0.29445,126900,3078213300
12/13/2022,ProShares Ultra S&P500,SSO,24.55145,24.1988,1.45730,0.35265,127400,3127854730
12/12/2022,ProShares Ultra S&P500,SSO,24.1988,23.53035,2.84080,0.66845,127700,3090186760
12/09/2022,ProShares Ultra S&P500,SSO,23.53035,23.8831,-1.47699,-0.35275,127700,3004825695
12/08/2022,ProShares Ultra S&P500,SSO,23.8831,23.5327,1.48899,0.3504,127900,3054648490
12/07/2022,ProShares Ultra S&P500,SSO,23.5327,23.62205,-0.37825,-0.08935,128000,3012185600
12/06/2022,ProShares Ultra S&P500,SSO,23.62205,24.32445,-2.88763,-0.7024,129800,3066142090
12/05/2022,ProShares Ultra S&P500,SSO,24.32445,25.2314,-3.59453,-0.90695,130400,3171908280
12/02/2022,ProShares Ultra S&P500,SSO,25.2314,25.2915,-0.23763,-0.0601,130500,3292697700
12/01/2022,ProShares Ultra S&P500,SSO,25.2915,25.3371,-0.17997,-0.0456,130000,3287895000
11/30/2022,ProShares Ultra S&P500,SSO,25.3371,23.8514,6.22898,1.4857,128400,3253283640
11/29/2022,ProShares Ultra S&P500,SSO,23.8514,23.92895,-0.32408,-0.07755,129500,3088756300
11/28/2022,ProShares Ultra S&P500,SSO,23.92895,24.6984,-3.11538,-0.76945,129700,3103584815
11/25/2022,ProShares Ultra S&P500,SSO,24.6984,24.7128,-0.05827,-0.0144,129800,3205852320
11/23/2022,ProShares Ultra S&P500,SSO,24.7128,24.43035,1.15614,0.28245,130000,3212664000
11/22/2022,ProShares Ultra S&P500,SSO,24.43035,23.7918,2.68391,0.63855,129800,3171059430
11/21/2022,ProShares Ultra S&P500,SSO,23.7918,23.9769,-0.77199,-0.1851,129500,3081038100
11/18/2022,ProShares Ultra S&P500,SSO,23.9769,23.75295,0.94283,0.22395,129600,3107406240
11/17/2022,ProShares Ultra S&P500,SSO,23.75295,23.9042,-0.63273,-0.15125,129600,3078382320
11/16/2022,ProShares Ultra S&P500,SSO,23.9042,24.2954,-1.61018,-0.3912,126400,3021490880
11/15/2022,ProShares Ultra S&P500,SSO,24.2954,23.8812,1.73442,0.4142,127000,3085515800
