Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
09/04/2025,ProShares Short QQQ,PSQ,32.6467,32.9488,-0.91688,-0.3021,16722.18,545923961.1593
09/03/2025,ProShares Short QQQ,PSQ,32.9488,33.2031,-0.76589,-0.2543,15722.18,518026931.4352
09/02/2025,ProShares Short QQQ,PSQ,33.2031,32.9329,0.82046,0.2702,15572.18,517044616.5549
08/29/2025,ProShares Short QQQ,PSQ,32.9329,32.5161,1.28183,0.4168,15572.18,512837013.7891
08/28/2025,ProShares Short QQQ,PSQ,32.5161,32.7007,-0.56451,-0.1846,15522.18,504720724.5819
08/27/2025,ProShares Short QQQ,PSQ,32.7007,32.7496,-0.14931,-0.0489,15572.18,509221153.8253
08/26/2025,ProShares Short QQQ,PSQ,32.7496,32.8816,-0.40144,-0.132,15572.18,509982633.3784
08/25/2025,ProShares Short QQQ,PSQ,32.8816,32.7714,0.33627,0.1102,15722.18,516970401.0064
08/22/2025,ProShares Short QQQ,PSQ,32.7714,33.2654,-1.48503,-0.494,15822.18,518514956.8806
08/21/2025,ProShares Short QQQ,PSQ,33.2654,33.1127,0.46115,0.1527,16022.18,532984193.3066
08/20/2025,ProShares Short QQQ,PSQ,33.1127,32.9144,0.60247,0.1983,16072.18,532193241.5733
08/19/2025,ProShares Short QQQ,PSQ,32.9144,32.4588,1.40363,0.4556,15922.18,524068968.4776
08/18/2025,ProShares Short QQQ,PSQ,32.4588,32.4552,0.01109,0.0036,15922.18,516814823.7252
08/15/2025,ProShares Short QQQ,PSQ,32.4552,32.2742,0.56082,0.181,15972.18,518380263.8808
08/14/2025,ProShares Short QQQ,PSQ,32.2742,32.2459,0.08776,0.0283,15872.18,512261879.4818
08/13/2025,ProShares Short QQQ,PSQ,32.2459,32.2516,-0.01767,-0.0057,15872.18,511812696.8161
08/12/2025,ProShares Short QQQ,PSQ,32.2516,32.6768,-1.30123,-0.4252,16172.18,521578648.2364
08/11/2025,ProShares Short QQQ,PSQ,32.6768,32.5585,0.36335,0.1183,16172.18,528455058.7472
08/08/2025,ProShares Short QQQ,PSQ,32.5585,32.8506,-0.88918,-0.2921,16172.18,526541889.9715
08/07/2025,ProShares Short QQQ,PSQ,32.8506,32.9484,-0.29683,-0.0978,16172.18,531265783.4574
08/06/2025,ProShares Short QQQ,PSQ,32.9484,33.3687,-1.25956,-0.4203,16272.18,536142262.5636
08/05/2025,ProShares Short QQQ,PSQ,33.3687,33.1204,0.74969,0.2483,16272.18,542981459.3973
08/04/2025,ProShares Short QQQ,PSQ,33.1204,33.7428,-1.84454,-0.6224,15872.18,525692917.3516
08/01/2025,ProShares Short QQQ,PSQ,33.7428,33.0684,2.03941,0.6744,15422.18,520387501.5612
07/31/2025,ProShares Short QQQ,PSQ,33.0684,32.8866,0.55281,0.1818,14372.18,475264964.0436
07/30/2025,ProShares Short QQQ,PSQ,32.8866,32.9318,-0.13725,-0.0452,15122.18,497317051.9014
07/29/2025,ProShares Short QQQ,PSQ,32.9318,32.8584,0.22338,0.0734,15122.18,498000574.3922
07/28/2025,ProShares Short QQQ,PSQ,32.8584,32.9703,-0.33940,-0.1119,15122.18,496890606.4536
07/25/2025,ProShares Short QQQ,PSQ,32.9703,33.022,-0.15656,-0.0517,15122.18,498582778.2837
07/24/2025,ProShares Short QQQ,PSQ,33.022,33.0989,-0.23233,-0.0769,15122.18,499364594.938
07/23/2025,ProShares Short QQQ,PSQ,33.0989,33.2328,-0.40292,-0.1339,14922.18,493907710.5031
07/22/2025,ProShares Short QQQ,PSQ,33.2328,33.06,0.52269,0.1728,15772.18,524153670.2712
07/21/2025,ProShares Short QQQ,PSQ,33.06,33.2172,-0.47325,-0.1572,15772.18,521428237.74
07/18/2025,ProShares Short QQQ,PSQ,33.2172,33.1748,0.12781,0.0424,15772.18,523907624.2788
07/17/2025,ProShares Short QQQ,PSQ,33.1748,33.4205,-0.73518,-0.2457,15922.18,528215103.8892
07/16/2025,ProShares Short QQQ,PSQ,33.4205,33.4472,-0.07983,-0.0267,15672.18,523772058.2695
07/15/2025,ProShares Short QQQ,PSQ,33.4472,33.4819,-0.10364,-0.0347,15422.18,515828705.4488
07/14/2025,ProShares Short QQQ,PSQ,33.4819,33.584,-0.30401,-0.1021,13872.18,464466910.0601
07/11/2025,ProShares Short QQQ,PSQ,33.584,33.4938,0.26930,0.0902,14172.18,475958459.536
07/10/2025,ProShares Short QQQ,PSQ,33.4938,33.4347,0.17676,0.0591,14622.18,489752338.9902
07/09/2025,ProShares Short QQQ,PSQ,33.4347,33.6676,-0.69176,-0.2329,14322.18,478857758.2113
07/08/2025,ProShares Short QQQ,PSQ,33.6676,33.6847,-0.05076,-0.0171,14322.18,482193393.7004
07/07/2025,ProShares Short QQQ,PSQ,33.6847,33.4057,0.83519,0.279,14322.18,482438302.9613
07/03/2025,ProShares Short QQQ,PSQ,33.4057,33.7237,-0.94296,-0.318,14522.18,485123555.0203
07/02/2025,ProShares Short QQQ,PSQ,33.7237,33.9644,-0.70868,-0.2407,14522.18,489741607.9423
07/01/2025,ProShares Short QQQ,PSQ,33.9644,33.6602,0.90374,0.3042,14472.18,491538876.4276
06/30/2025,ProShares Short QQQ,PSQ,33.6602,33.8721,-0.62559,-0.2119,14572.18,490502459.5758
06/27/2025,ProShares Short QQQ,PSQ,33.8721,33.9834,-0.32751,-0.1113,14622.18,495283909.3059
06/26/2025,ProShares Short QQQ,PSQ,33.9834,34.2991,-0.92043,-0.3157,14772.18,502008867.8286
06/25/2025,ProShares Short QQQ,PSQ,34.2991,34.7676,-1.34752,-0.4685,14922.18,511817309.7389
06/24/2025,ProShares Short QQQ,PSQ,34.7676,35.3005,-1.50961,-0.5329,14922.18,518808350.6004
06/23/2025,ProShares Short QQQ,PSQ,35.3005,35.6727,-1.04337,-0.3722,15122.18,533820479.7895
06/20/2025,ProShares Short QQQ,PSQ,35.6727,35.5009,0.48393,0.1718,15122.18,539448954.8133
06/18/2025,ProShares Short QQQ,PSQ,35.5009,35.4859,0.04227,0.015,15072.18,535075919.4611
06/17/2025,ProShares Short QQQ,PSQ,35.4859,35.1303,1.01223,0.3556,15122.18,536624131.7761
06/16/2025,ProShares Short QQQ,PSQ,35.1303,35.6285,-1.39832,-0.4982,15122.18,531246684.9237
06/13/2025,ProShares Short QQQ,PSQ,35.6285,35.1564,1.34286,0.4721,15322.18,545906254.5015
06/12/2025,ProShares Short QQQ,PSQ,35.1564,35.2323,-0.21543,-0.0759,15322.18,538672653.7956
06/11/2025,ProShares Short QQQ,PSQ,35.2323,35.096,0.38836,0.1363,15372.18,541597222.1817
06/10/2025,ProShares Short QQQ,PSQ,35.096,35.3218,-0.63927,-0.2258,15672.18,550030794.184
06/09/2025,ProShares Short QQQ,PSQ,35.3218,35.3755,-0.15180,-0.0537,15872.18,560633932.2022
06/06/2025,ProShares Short QQQ,PSQ,35.3755,35.7102,-0.93727,-0.3347,15872.18,561486268.2145
06/05/2025,ProShares Short QQQ,PSQ,35.7102,35.4174,0.82671,0.2928,15872.18,566798686.5258
06/04/2025,ProShares Short QQQ,PSQ,35.4174,35.51,-0.26077,-0.0926,15722.18,556838702.5146
06/03/2025,ProShares Short QQQ,PSQ,35.51,35.7872,-0.77458,-0.2772,15722.18,558294576.29
06/02/2025,ProShares Short QQQ,PSQ,35.7872,36.0367,-0.69235,-0.2495,15722.18,562652764.3088
05/30/2025,ProShares Short QQQ,PSQ,36.0367,35.9768,0.16650,0.0599,15922.18,573782787.9693
05/29/2025,ProShares Short QQQ,PSQ,35.9768,36.0438,-0.18588,-0.067,16572.18,596213969.4472
05/28/2025,ProShares Short QQQ,PSQ,36.0438,35.8777,0.46296,0.1661,16572.18,597324305.4402
05/27/2025,ProShares Short QQQ,PSQ,35.8777,36.745,-2.36032,-0.8673,16722.18,599953321.5083
05/23/2025,ProShares Short QQQ,PSQ,36.745,36.3745,1.01857,0.3705,17172.18,630991717.355
05/22/2025,ProShares Short QQQ,PSQ,36.3745,36.4224,-0.13151,-0.0479,17372.18,631904325.0355
05/21/2025,ProShares Short QQQ,PSQ,36.4224,35.9317,1.36565,0.4907,16872.18,614525252.4096
05/20/2025,ProShares Short QQQ,PSQ,35.9317,35.7913,0.39227,0.1404,16872.18,606246074.1743
05/19/2025,ProShares Short QQQ,PSQ,35.7913,35.8177,-0.07371,-0.0264,16872.18,603877220.2427
05/16/2025,ProShares Short QQQ,PSQ,35.8177,35.9577,-0.38935,-0.14,16622.18,595368220.7683
05/15/2025,ProShares Short QQQ,PSQ,35.9577,35.9829,-0.07003,-0.0252,16622.18,597695325.8283
05/14/2025,ProShares Short QQQ,PSQ,35.9829,36.1826,-0.55192,-0.1997,16372.18,589118479.7391
