Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
07/29/2026,ProShares UltraShort QQQ,QID,16.7357,16.0675,4.15871,0.6682,15198.9,254364280.9371
07/28/2026,ProShares UltraShort QQQ,QID,16.0675,15.7532,1.99515,0.3143,15998.9,257062373.9525
07/27/2026,ProShares UltraShort QQQ,QID,15.7532,15.6506,0.65557,0.1026,17898.9,281964998.7396
07/24/2026,ProShares UltraShort QQQ,QID,15.6506,15.2863,2.38318,0.3643,18748.9,293431581.2918
07/23/2026,ProShares UltraShort QQQ,QID,15.2863,14.7296,3.77946,0.5567,18248.9,278958205.9289
07/22/2026,ProShares UltraShort QQQ,QID,14.7296,14.5707,1.09054,0.1589,17998.9,265116641.6288
07/21/2026,ProShares UltraShort QQQ,QID,14.5707,15.1483,-3.81297,-0.5776,16698.9,243314705.9421
07/20/2026,ProShares UltraShort QQQ,QID,15.1483,15.1588,-0.06927,-0.0105,16448.9,249172917.3149
07/17/2026,ProShares UltraShort QQQ,QID,15.1588,14.7042,3.09163,0.4546,16498.9,250103570.7964
07/16/2026,ProShares UltraShort QQQ,QID,14.7042,14.2409,3.25331,0.4633,17098.9,251425689.4926
