Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
10/17/2024,ProShares UltraPro QQQ,TQQQ,36.66025,36.5828,0.21171,0.07745,662100,24272751525
10/16/2024,ProShares UltraPro QQQ,TQQQ,36.5828,36.51855,0.17594,0.06425,663200,24261712960
10/15/2024,ProShares UltraPro QQQ,TQQQ,36.51855,38.09175,-4.13003,-1.5732,662400,24189887520
10/14/2024,ProShares UltraPro QQQ,TQQQ,38.09175,37.175,2.46604,0.91675,661800,25209120150
10/11/2024,ProShares UltraPro QQQ,TQQQ,37.175,37.0561,0.32086,0.1189,664700,24710222500
10/10/2024,ProShares UltraPro QQQ,TQQQ,37.0561,37.21645,-0.43086,-0.16035,672000,24901699200
10/09/2024,ProShares UltraPro QQQ,TQQQ,37.21645,36.35445,2.37110,0.862,671400,24987124530
10/08/2024,ProShares UltraPro QQQ,TQQQ,36.35445,34.7495,4.61863,1.60495,672700,24455638515
10/07/2024,ProShares UltraPro QQQ,TQQQ,34.7495,36.02575,-3.54260,-1.27625,673900,23417688050
10/04/2024,ProShares UltraPro QQQ,TQQQ,36.02575,34.7846,3.56810,1.24115,670900,24169675675
10/03/2024,ProShares UltraPro QQQ,TQQQ,34.7846,34.8459,-0.17592,-0.0613,674900,23476126540
